全国地方公共団体コード,ID,地方公共団体名,種別,町字ID,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等（方書）,緯度,経度,口径,備考
372081,1000141334,香川県三豊市,消火栓,0025,香川県,三豊市,豊中町上高野,,,34.14816427,133.7094454,75,地下式消火栓
372081,1000141335,香川県三豊市,消火栓,0025,香川県,三豊市,豊中町上高野,,,34.14932035,133.7077606,75,地下式消火栓
372081,1000141336,香川県三豊市,消火栓,0025,香川県,三豊市,豊中町上高野,,,34.14859403,133.7189236,100,地下式消火栓
372081,1000141337,香川県三豊市,消火栓,0025,香川県,三豊市,豊中町上高野,,,34.14940295,133.7176695,75,地下式消火栓
372081,1000141338,香川県三豊市,消火栓,0025,香川県,三豊市,豊中町上高野,,,34.14544135,133.7028751,200,地下式消火栓
372081,1000141339,香川県三豊市,消火栓,0025,香川県,三豊市,豊中町上高野,,,34.1471663,133.7004841,75,地下式消火栓
372081,1000141340,香川県三豊市,消火栓,0025,香川県,三豊市,豊中町上高野,,,34.14199214,133.7021583,75,地下式消火栓
372081,1000141341,香川県三豊市,消火栓,0025,香川県,三豊市,豊中町上高野,,,34.14467862,133.7022815,150,地下式消火栓
372081,1000141342,香川県三豊市,消火栓,0025,香川県,三豊市,豊中町上高野,,,34.1449689,133.7115337,75,地下式消火栓
372081,1000141343,香川県三豊市,消火栓,0025,香川県,三豊市,豊中町上高野,,,34.14546247,133.7115387,100,地下式消火栓
372081,1000141344,香川県三豊市,消火栓,0025,香川県,三豊市,豊中町上高野,,,34.1461078,133.7127614,100,地下式消火栓
372081,1000141345,香川県三豊市,消火栓,0025,香川県,三豊市,豊中町上高野,,,34.1467862,133.7120511,75,地下式消火栓
372081,1000141346,香川県三豊市,消火栓,0025,香川県,三豊市,豊中町上高野,,,34.14586633,133.7090207,75,地下式消火栓
372081,1000141347,香川県三豊市,消火栓,0025,香川県,三豊市,豊中町上高野,,,34.14480386,133.7095725,100,地下式消火栓
372081,1000141348,香川県三豊市,消火栓,0025,香川県,三豊市,豊中町上高野,,,34.14539366,133.7102113,100,地下式消火栓
372081,1000141349,香川県三豊市,消火栓,0025,香川県,三豊市,豊中町上高野,,,34.14372361,133.7033312,150,地下式消火栓
372081,1000141350,香川県三豊市,消火栓,0025,香川県,三豊市,豊中町上高野,,,34.14089277,133.7041931,150,地下式消火栓
372081,1000141351,香川県三豊市,消火栓,0025,香川県,三豊市,豊中町上高野,,,34.14194608,133.7051403,75,地下式消火栓
372081,1000141352,香川県三豊市,消火栓,0025,香川県,三豊市,豊中町上高野,,,34.14314268,133.7046084,150,地下式消火栓
372081,1000141353,香川県三豊市,消火栓,0025,香川県,三豊市,豊中町上高野,,,34.14406075,133.7053529,75,地下式消火栓
372081,1000141354,香川県三豊市,消火栓,0025,香川県,三豊市,豊中町上高野,,,34.14280207,133.7058043,150,地下式消火栓
372081,1000141355,香川県三豊市,消火栓,0025,香川県,三豊市,豊中町上高野,,,34.14364725,133.712473,150,地下式消火栓
372081,1000141356,香川県三豊市,消火栓,0025,香川県,三豊市,豊中町上高野,,,34.1437301,133.7172319,100,地下式消火栓
372081,1000141357,香川県三豊市,消火栓,0025,香川県,三豊市,豊中町上高野,,,34.14356097,133.7191357,150,地下式消火栓
372081,1000141358,香川県三豊市,消火栓,0025,香川県,三豊市,豊中町上高野,,,34.13949534,133.7040581,75,地下式消火栓
372081,1000141359,香川県三豊市,消火栓,0025,香川県,三豊市,豊中町上高野,,,34.13827193,133.7052591,75,地下式消火栓
372081,1000141360,香川県三豊市,消火栓,0025,香川県,三豊市,豊中町上高野,,,34.13492913,133.7126349,150,地下式消火栓
372081,1000141361,香川県三豊市,消火栓,0025,香川県,三豊市,豊中町上高野,,,34.13923028,133.7083519,75,地下式消火栓
372081,1000141362,香川県三豊市,消火栓,0025,香川県,三豊市,豊中町上高野,,,34.14013071,133.7158365,75,地下式消火栓
372081,1000141363,香川県三豊市,消火栓,0025,香川県,三豊市,豊中町上高野,,,34.13965041,133.7143529,75,地下式消火栓
372081,1000141364,香川県三豊市,消火栓,0025,香川県,三豊市,豊中町上高野,,,34.136121,133.7158855,100,地下式消火栓
372081,1000141365,香川県三豊市,消火栓,0025,香川県,三豊市,豊中町上高野,,,34.13602753,133.71911,75,地下式消火栓
372081,1000141366,香川県三豊市,消火栓,0025,香川県,三豊市,豊中町上高野,,,34.13905115,133.7194404,75,地下式消火栓
372081,1000141367,香川県三豊市,消火栓,0025,香川県,三豊市,豊中町上高野,,,34.13883548,133.7157728,100,地下式消火栓
372081,1000141368,香川県三豊市,消火栓,0025,香川県,三豊市,豊中町上高野,,,34.13486768,133.7176804,75,地下式消火栓
372081,1000141369,香川県三豊市,消火栓,0025,香川県,三豊市,豊中町上高野,,,34.13832253,133.7190957,75,地下式消火栓
372081,1000141370,香川県三豊市,消火栓,0025,香川県,三豊市,豊中町上高野,,,34.13361254,133.7159676,100,地下式消火栓
372081,1000141371,香川県三豊市,消火栓,0025,香川県,三豊市,豊中町上高野,,,34.13256916,133.7170704,75,地下式消火栓
372081,1000141372,香川県三豊市,消火栓,0025,香川県,三豊市,豊中町上高野,,,34.14824505,133.7009514,75,地上式消火栓
372081,1000141373,香川県三豊市,消火栓,0025,香川県,三豊市,豊中町上高野,,,34.1464084,133.7111634,75,地上式消火栓
372081,1000141374,香川県三豊市,消火栓,0025,香川県,三豊市,豊中町上高野,,,34.14333282,133.7085865,100,地上式消火栓
372081,1000141375,香川県三豊市,消火栓,0025,香川県,三豊市,豊中町上高野,,,34.14395086,133.7150666,100,地上式消火栓
372081,1000141376,香川県三豊市,消火栓,0025,香川県,三豊市,豊中町上高野,,,34.13726241,133.7087735,75,地下式消火栓
372081,1000141377,香川県三豊市,消火栓,0025,香川県,三豊市,豊中町上高野,,,34.13821685,133.7078248,75,地上式消火栓
372081,1000141378,香川県三豊市,消火栓,0025,香川県,三豊市,豊中町上高野,,,34.13272381,133.7150814,100,地上式消火栓
372081,1000141379,香川県三豊市,消火栓,0025,香川県,三豊市,豊中町上高野,,,34.13935989,133.7058426,150,地下式消火栓
372081,1000141380,香川県三豊市,消火栓,0025,香川県,三豊市,豊中町上高野,,,34.13935146,133.7059611,100,地下式消火栓
372081,1000141381,香川県三豊市,消火栓,0025,香川県,三豊市,豊中町上高野,,,34.14973126,133.6963334,75,地下式消火栓
372081,1000141382,香川県三豊市,消火栓,0025,香川県,三豊市,豊中町上高野,,,34.14680754,133.7024123,200,地下式消火栓
372081,1000141383,香川県三豊市,消火栓,0025,香川県,三豊市,豊中町上高野,,,34.1479047,133.7025819,75,地下式消火栓
372081,1000141384,香川県三豊市,消火栓,0025,香川県,三豊市,豊中町上高野,,,34.14710529,133.7022483,75,地下式消火栓
372081,1000141385,香川県三豊市,防火水そう,0025,香川県,三豊市,豊中町上高野,979,,34.13467121,133.7135543,,防火水槽（蓋有）;延命院
372081,1000141386,香川県三豊市,防火水そう,0025,香川県,三豊市,豊中町上高野,148-1,,34.13434867,133.7172186,,防火水槽（蓋無）
372081,1000141387,香川県三豊市,防火水そう,0025,香川県,三豊市,豊中町上高野,223-1,,34.13524397,133.7163459,,防火水槽（蓋有）
372081,1000141388,香川県三豊市,濠・池等,0026,香川県,三豊市,豊中町下高野,2230,,34.16235967,133.6768559,,池
372081,1000141389,香川県三豊市,濠・池等,0026,香川県,三豊市,豊中町下高野,2468-1,,34.15873338,133.6800202,,池
372081,1000141390,香川県三豊市,濠・池等,0026,香川県,三豊市,豊中町下高野,469,,34.15927192,133.6861467,,池
372081,1000141391,香川県三豊市,消火栓,0026,香川県,三豊市,豊中町下高野,,,34.1682613,133.6871371,150,地下式消火栓
372081,1000141392,香川県三豊市,消火栓,0026,香川県,三豊市,豊中町下高野,,,34.16332271,133.6792858,100,地下式消火栓
372081,1000141393,香川県三豊市,消火栓,0026,香川県,三豊市,豊中町下高野,,,34.1648995,133.6775911,75,地下式消火栓
372081,1000141394,香川県三豊市,消火栓,0026,香川県,三豊市,豊中町下高野,,,34.16275613,133.677872,100,地下式消火栓
372081,1000141395,香川県三豊市,消火栓,0026,香川県,三豊市,豊中町下高野,,,34.16459574,133.681552,100,地下式消火栓
372081,1000141396,香川県三豊市,消火栓,0026,香川県,三豊市,豊中町下高野,,,34.16497316,133.6806135,100,地下式消火栓
372081,1000141397,香川県三豊市,消火栓,0026,香川県,三豊市,豊中町下高野,,,34.16435673,133.6800999,75,地下式消火栓
372081,1000141398,香川県三豊市,消火栓,0026,香川県,三豊市,豊中町下高野,,,34.1671503,133.6917173,150,地下式消火栓
372081,1000141399,香川県三豊市,消火栓,0026,香川県,三豊市,豊中町下高野,,,34.1629372,133.6858124,150,地下式消火栓
372081,1000141400,香川県三豊市,消火栓,0026,香川県,三豊市,豊中町下高野,,,34.16117317,133.682465,100,地下式消火栓
372081,1000141401,香川県三豊市,消火栓,0026,香川県,三豊市,豊中町下高野,,,34.16518827,133.6864335,150,地下式消火栓
372081,1000141402,香川県三豊市,消火栓,0026,香川県,三豊市,豊中町下高野,,,34.16234406,133.6885694,100,地下式消火栓
372081,1000141403,香川県三豊市,消火栓,0026,香川県,三豊市,豊中町下高野,,,34.15499364,133.6805371,75,地下式消火栓
372081,1000141404,香川県三豊市,消火栓,0026,香川県,三豊市,豊中町下高野,,,34.15738158,133.6839402,150,地下式消火栓
372081,1000141405,香川県三豊市,消火栓,0026,香川県,三豊市,豊中町下高野,,,34.15821456,133.684292,75,地下式消火栓
372081,1000141406,香川県三豊市,消火栓,0026,香川県,三豊市,豊中町下高野,,,34.15777012,133.685451,75,地下式消火栓
372081,1000141407,香川県三豊市,消火栓,0026,香川県,三豊市,豊中町下高野,,,34.16073434,133.6851569,150,地下式消火栓
372081,1000141408,香川県三豊市,消火栓,0026,香川県,三豊市,豊中町下高野,,,34.15788586,133.6828043,75,地下式消火栓
372081,1000141409,香川県三豊市,消火栓,0026,香川県,三豊市,豊中町下高野,,,34.15834447,133.684999,75,地下式消火栓
372081,1000141410,香川県三豊市,消火栓,0026,香川県,三豊市,豊中町下高野,,,34.15894704,133.6844176,150,地下式消火栓
372081,1000141411,香川県三豊市,消火栓,0026,香川県,三豊市,豊中町下高野,,,34.15886234,133.6832077,100,地下式消火栓
372081,1000141412,香川県三豊市,消火栓,0026,香川県,三豊市,豊中町下高野,,,34.1597705,133.6819982,100,地下式消火栓
372081,1000141413,香川県三豊市,消火栓,0026,香川県,三豊市,豊中町下高野,,,34.16054435,133.6843137,100,地下式消火栓
372081,1000141414,香川県三豊市,消火栓,0026,香川県,三豊市,豊中町下高野,,,34.16159798,133.6814088,100,地下式消火栓
372081,1000141415,香川県三豊市,消火栓,0026,香川県,三豊市,豊中町下高野,,,34.16879701,133.6840314,100,地下式消火栓
372081,1000141416,香川県三豊市,消火栓,0026,香川県,三豊市,豊中町下高野,,,34.15330778,133.68444,100,地下式消火栓
372081,1000141417,香川県三豊市,消火栓,0026,香川県,三豊市,豊中町下高野,,,34.15591749,133.6864713,100,地下式消火栓
372081,1000141418,香川県三豊市,消火栓,0026,香川県,三豊市,豊中町下高野,,,34.16278671,133.6818448,75,地下式消火栓
372081,1000141419,香川県三豊市,防火水そう,0026,香川県,三豊市,豊中町下高野,438-3地先,,34.16061713,133.6842215,,防火水槽（蓋無）
372081,1000141420,香川県三豊市,防火水そう,0026,香川県,三豊市,豊中町下高野,1445-4,,34.15794592,133.6847075,,防火水槽（蓋有）
372081,1000141421,香川県三豊市,,0026,香川県,三豊市,豊中町下高野,2743,,34.15592621,133.6823256,,0
372081,1000141422,香川県三豊市,プール,0027,香川県,三豊市,豊中町比地大,2558-1,,34.16723731,133.688021,,プール;比地大小学校プール
372081,1000141423,香川県三豊市,濠・池等,0027,香川県,三豊市,豊中町比地大,360,,34.17391431,133.6975594,,池
372081,1000141424,香川県三豊市,濠・池等,0027,香川県,三豊市,豊中町比地大,137-1,,34.17235781,133.7011623,,池
372081,1000141425,香川県三豊市,濠・池等,0027,香川県,三豊市,豊中町比地大,1352-1,,34.16725895,133.6973699,,池
372081,1000141426,香川県三豊市,濠・池等,0027,香川県,三豊市,豊中町比地大,2342-1,,34.16464825,133.6907962,,池
372081,1000141427,香川県三豊市,濠・池等,0027,香川県,三豊市,豊中町比地大,3035,,34.16852506,133.6795152,,池
372081,1000141428,香川県三豊市,濠・池等,0027,香川県,三豊市,豊中町比地大,3438,,34.17073038,133.6780419,,池
372081,1000141429,香川県三豊市,濠・池等,0027,香川県,三豊市,豊中町比地大,1695,,34.16451877,133.6983798,,池;萬福院
372081,1000141430,香川県三豊市,消火栓,0027,香川県,三豊市,豊中町比地大,,,34.17221292,133.6687828,75,地上式消火栓
372081,1000141431,香川県三豊市,消火栓,0027,香川県,三豊市,豊中町比地大,,,34.17214316,133.6840476,50,地下式消火栓
372081,1000141432,香川県三豊市,消火栓,0027,香川県,三豊市,豊中町比地大,,,34.17217238,133.6857475,75,地下式消火栓
372081,1000141433,香川県三豊市,消火栓,0027,香川県,三豊市,豊中町比地大,,,34.17313556,133.687574,75,地下式消火栓
372081,1000141434,香川県三豊市,消火栓,0027,香川県,三豊市,豊中町比地大,,,34.16958121,133.6817927,75,地下式消火栓
372081,1000141435,香川県三豊市,消火栓,0027,香川県,三豊市,豊中町比地大,,,34.16955092,133.6879784,75,地下式消火栓
372081,1000141436,香川県三豊市,消火栓,0027,香川県,三豊市,豊中町比地大,,,34.17007026,133.6860007,75,地下式消火栓
372081,1000141437,香川県三豊市,消火栓,0027,香川県,三豊市,豊中町比地大,,,34.16795207,133.6891372,75,地下式消火栓
372081,1000141438,香川県三豊市,消火栓,0027,香川県,三豊市,豊中町比地大,,,34.16907613,133.6895394,100,地下式消火栓
372081,1000141439,香川県三豊市,消火栓,0027,香川県,三豊市,豊中町比地大,,,34.1719919,133.7008369,100,地下式消火栓
372081,1000141440,香川県三豊市,消火栓,0027,香川県,三豊市,豊中町比地大,,,34.16893363,133.6930323,75,地下式消火栓
372081,1000141441,香川県三豊市,消火栓,0027,香川県,三豊市,豊中町比地大,,,34.16917992,133.6947388,75,地下式消火栓
372081,1000141442,香川県三豊市,消火栓,0027,香川県,三豊市,豊中町比地大,,,34.17172063,133.6925823,75,地下式消火栓
372081,1000141443,香川県三豊市,消火栓,0027,香川県,三豊市,豊中町比地大,,,34.17179568,133.6965168,75,地下式消火栓
372081,1000141444,香川県三豊市,消火栓,0027,香川県,三豊市,豊中町比地大,,,34.16992244,133.7026379,75,地下式消火栓
372081,1000141445,香川県三豊市,消火栓,0027,香川県,三豊市,豊中町比地大,,,34.17107593,133.7012225,100,地下式消火栓
372081,1000141446,香川県三豊市,消火栓,0027,香川県,三豊市,豊中町比地大,,,34.17051261,133.6992646,150,地下式消火栓
372081,1000141447,香川県三豊市,消火栓,0027,香川県,三豊市,豊中町比地大,,,34.16711939,133.6826159,75,地下式消火栓
372081,1000141448,香川県三豊市,消火栓,0027,香川県,三豊市,豊中町比地大,,,34.16648687,133.6839569,75,地下式消火栓
372081,1000141449,香川県三豊市,消火栓,0027,香川県,三豊市,豊中町比地大,,,34.16673776,133.6868871,150,地下式消火栓
372081,1000141450,香川県三豊市,消火栓,0027,香川県,三豊市,豊中町比地大,,,34.16716566,133.6896641,100,地下式消火栓
372081,1000141451,香川県三豊市,消火栓,0027,香川県,三豊市,豊中町比地大,,,34.16564153,133.6853865,75,地下式消火栓
372081,1000141452,香川県三豊市,消火栓,0027,香川県,三豊市,豊中町比地大,,,34.16404988,133.6889556,100,地下式消火栓
372081,1000141453,香川県三豊市,消火栓,0027,香川県,三豊市,豊中町比地大,,,34.16372162,133.6884252,75,地下式消火栓
372081,1000141454,香川県三豊市,消火栓,0027,香川県,三豊市,豊中町比地大,,,34.16428172,133.6927932,75,地下式消火栓
372081,1000141455,香川県三豊市,消火栓,0027,香川県,三豊市,豊中町比地大,,,34.16525497,133.6962345,100,地下式消火栓
372081,1000141456,香川県三豊市,消火栓,0027,香川県,三豊市,豊中町比地大,,,34.16370643,133.694034,75,地下式消火栓
372081,1000141457,香川県三豊市,消火栓,0027,香川県,三豊市,豊中町比地大,,,34.1628485,133.6958634,75,地下式消火栓
372081,1000141458,香川県三豊市,消火栓,0027,香川県,三豊市,豊中町比地大,,,34.16407454,133.6958439,75,地下式消火栓
372081,1000141459,香川県三豊市,消火栓,0027,香川県,三豊市,豊中町比地大,,,34.16570064,133.6983492,75,地下式消火栓
372081,1000141460,香川県三豊市,消火栓,0027,香川県,三豊市,豊中町比地大,,,34.16349342,133.7007427,75,地下式消火栓
372081,1000141461,香川県三豊市,消火栓,0027,香川県,三豊市,豊中町比地大,,,34.16242698,133.7013891,100,地下式消火栓
372081,1000141462,香川県三豊市,消火栓,0027,香川県,三豊市,豊中町比地大,,,34.16375012,133.6988069,100,地下式消火栓
372081,1000141463,香川県三豊市,消火栓,0027,香川県,三豊市,豊中町比地大,,,34.16516818,133.6971051,100,地下式消火栓
372081,1000141464,香川県三豊市,消火栓,0027,香川県,三豊市,豊中町比地大,,,34.16461955,133.6979569,100,地下式消火栓
372081,1000141465,香川県三豊市,消火栓,0027,香川県,三豊市,豊中町比地大,,,34.16357851,133.6972699,150,地下式消火栓
372081,1000141466,香川県三豊市,消火栓,0027,香川県,三豊市,豊中町比地大,,,34.1654285,133.6942642,150,地下式消火栓
372081,1000141467,香川県三豊市,消火栓,0027,香川県,三豊市,豊中町比地大,,,34.16476679,133.6872599,75,地上式消火栓
372081,1000141468,香川県三豊市,消火栓,0027,香川県,三豊市,豊中町比地大,,,34.16570233,133.6922618,75,地上式消火栓
372081,1000141469,香川県三豊市,消火栓,0027,香川県,三豊市,豊中町比地大,,,34.17125264,133.6874407,75,地下式消火栓
372081,1000141470,香川県三豊市,消火栓,0027,香川県,三豊市,豊中町比地大,,,34.16697772,133.6956283,150,地下式消火栓
372081,1000141471,香川県三豊市,防火水そう,0027,香川県,三豊市,豊中町比地大,3148-5,,34.1681619,133.6869678,,防火水槽（蓋有）
372081,1000141472,香川県三豊市,防火水そう,0027,香川県,三豊市,豊中町比地大,3346-3,,34.17174438,133.6748492,,防火水槽（蓋有）
372081,1000141473,香川県三豊市,井戸,0028,香川県,三豊市,豊中町本山乙,748-3,,34.12967468,133.7118513,,井戸
372081,1000141474,香川県三豊市,消火栓,0028,香川県,三豊市,豊中町本山乙,,,34.13530509,133.7048561,75,地下式消火栓
372081,1000141475,香川県三豊市,消火栓,0028,香川県,三豊市,豊中町本山乙,,,34.13456101,133.7069819,75,地下式消火栓
372081,1000141476,香川県三豊市,消火栓,0028,香川県,三豊市,豊中町本山乙,,,34.13401554,133.7143681,150,地下式消火栓
372081,1000141477,香川県三豊市,消火栓,0028,香川県,三豊市,豊中町本山乙,,,34.13265277,133.7132202,75,地下式消火栓
372081,1000141478,香川県三豊市,消火栓,0028,香川県,三豊市,豊中町本山乙,,,34.13088028,133.7112717,75,地下式消火栓
372081,1000141479,香川県三豊市,消火栓,0028,香川県,三豊市,豊中町本山乙,,,34.13181746,133.7126074,75,地下式消火栓
372081,1000141480,香川県三豊市,消火栓,0028,香川県,三豊市,豊中町本山乙,,,34.13350855,133.7073912,75,地下式消火栓
372081,1000141481,香川県三豊市,消火栓,0028,香川県,三豊市,豊中町本山乙,,,34.13064704,133.7127649,75,地下式消火栓
372081,1000141482,香川県三豊市,消火栓,0028,香川県,三豊市,豊中町本山乙,,,34.13150928,133.7094028,100,地下式消火栓
372081,1000141483,香川県三豊市,消火栓,0028,香川県,三豊市,豊中町本山乙,,,34.13425451,133.705651,100,地下式消火栓
372081,1000141484,香川県三豊市,消火栓,0028,香川県,三豊市,豊中町本山乙,,,34.13595372,133.7018432,100,地下式消火栓
372081,1000141485,香川県三豊市,井戸,0029,香川県,三豊市,豊中町本山甲,2023,,34.13661906,133.7002622,,井戸;私有地。どちらの建物か不明。
372081,1000141486,香川県三豊市,濠・池等,0029,香川県,三豊市,豊中町本山甲,2230,,34.14803358,133.6964263,,池
372081,1000141487,香川県三豊市,消火栓,0029,香川県,三豊市,豊中町本山甲,,,34.1485258,133.6906071,150,地下式消火栓
372081,1000141488,香川県三豊市,消火栓,0029,香川県,三豊市,豊中町本山甲,,,34.14994532,133.6920107,150,地下式消火栓
372081,1000141489,香川県三豊市,消火栓,0029,香川県,三豊市,豊中町本山甲,,,34.14738605,133.6895251,100,地下式消火栓
372081,1000141490,香川県三豊市,消火栓,0029,香川県,三豊市,豊中町本山甲,,,34.15065945,133.6933379,75,地下式消火栓
372081,1000141491,香川県三豊市,消火栓,0029,香川県,三豊市,豊中町本山甲,,,34.14895873,133.6935284,75,地下式消火栓
372081,1000141492,香川県三豊市,消火栓,0029,香川県,三豊市,豊中町本山甲,,,34.14781637,133.6943989,75,地下式消火栓
372081,1000141493,香川県三豊市,消火栓,0029,香川県,三豊市,豊中町本山甲,,,34.14870204,133.6924764,75,地下式消火栓
372081,1000141494,香川県三豊市,消火栓,0029,香川県,三豊市,豊中町本山甲,,,34.14601795,133.6868415,100,地下式消火栓
372081,1000141495,香川県三豊市,消火栓,0029,香川県,三豊市,豊中町本山甲,,,34.14482474,133.6892123,100,地下式消火栓
372081,1000141496,香川県三豊市,消火栓,0029,香川県,三豊市,豊中町本山甲,,,34.1431989,133.6924211,100,地下式消火栓
372081,1000141497,香川県三豊市,消火栓,0029,香川県,三豊市,豊中町本山甲,,,34.14413546,133.6905574,100,地下式消火栓
372081,1000141498,香川県三豊市,消火栓,0029,香川県,三豊市,豊中町本山甲,,,34.14723339,133.6956636,75,地下式消火栓
372081,1000141499,香川県三豊市,消火栓,0029,香川県,三豊市,豊中町本山甲,,,34.14106638,133.6941196,150,地下式消火栓
372081,1000141500,香川県三豊市,消火栓,0029,香川県,三豊市,豊中町本山甲,,,34.14068587,133.695259,75,地下式消火栓
372081,1000141501,香川県三豊市,消火栓,0029,香川県,三豊市,豊中町本山甲,,,34.14232272,133.6934905,150,地下式消火栓
372081,1000141502,香川県三豊市,消火栓,0029,香川県,三豊市,豊中町本山甲,,,34.14230867,133.6927649,150,地下式消火栓
372081,1000141503,香川県三豊市,消火栓,0029,香川県,三豊市,豊中町本山甲,,,34.14136492,133.6962605,250,地下式消火栓
372081,1000141504,香川県三豊市,消火栓,0029,香川県,三豊市,豊中町本山甲,,,34.14150721,133.6946023,75,地下式消火栓
372081,1000141505,香川県三豊市,消火栓,0029,香川県,三豊市,豊中町本山甲,,,34.14077972,133.6987373,150,地下式消火栓
372081,1000141506,香川県三豊市,消火栓,0029,香川県,三豊市,豊中町本山甲,,,34.14118701,133.6974707,150,地下式消火栓
372081,1000141507,香川県三豊市,消火栓,0029,香川県,三豊市,豊中町本山甲,,,34.14268152,133.6997351,75,地下式消火栓
372081,1000141508,香川県三豊市,消火栓,0029,香川県,三豊市,豊中町本山甲,,,34.14299962,133.6990229,75,地下式消火栓
372081,1000141509,香川県三豊市,消火栓,0029,香川県,三豊市,豊中町本山甲,,,34.14324839,133.70113,75,地下式消火栓
372081,1000141510,香川県三豊市,消火栓,0029,香川県,三豊市,豊中町本山甲,,,34.14050789,133.698143,150,地下式消火栓
372081,1000141511,香川県三豊市,消火栓,0029,香川県,三豊市,豊中町本山甲,,,34.14446595,133.7006352,75,地下式消火栓
372081,1000141512,香川県三豊市,消火栓,0029,香川県,三豊市,豊中町本山甲,,,34.14441411,133.6995698,75,地下式消火栓
372081,1000141513,香川県三豊市,消火栓,0029,香川県,三豊市,豊中町本山甲,,,34.14372095,133.6998395,100,地下式消火栓
372081,1000141514,香川県三豊市,消火栓,0029,香川県,三豊市,豊中町本山甲,,,34.14571822,133.6950878,150,地下式消火栓
372081,1000141515,香川県三豊市,消火栓,0029,香川県,三豊市,豊中町本山甲,,,34.13678845,133.6897204,75,地下式消火栓
372081,1000141516,香川県三豊市,消火栓,0029,香川県,三豊市,豊中町本山甲,,,34.14005703,133.6953058,150,地下式消火栓
372081,1000141517,香川県三豊市,消火栓,0029,香川県,三豊市,豊中町本山甲,,,34.1401805,133.696334,75,地下式消火栓
372081,1000141518,香川県三豊市,消火栓,0029,香川県,三豊市,豊中町本山甲,,,34.14040764,133.6946324,150,地下式消火栓
372081,1000141519,香川県三豊市,消火栓,0029,香川県,三豊市,豊中町本山甲,,,34.13974678,133.6937812,75,地下式消火栓
372081,1000141520,香川県三豊市,消火栓,0029,香川県,三豊市,豊中町本山甲,,,34.13999403,133.6937417,75,地下式消火栓
372081,1000141521,香川県三豊市,消火栓,0029,香川県,三豊市,豊中町本山甲,,,34.13953145,133.6941718,100,地下式消火栓
372081,1000141522,香川県三豊市,消火栓,0029,香川県,三豊市,豊中町本山甲,,,34.13971832,133.6943941,75,地下式消火栓
372081,1000141523,香川県三豊市,消火栓,0029,香川県,三豊市,豊中町本山甲,,,34.13952574,133.6938873,100,地下式消火栓
372081,1000141524,香川県三豊市,消火栓,0029,香川県,三豊市,豊中町本山甲,,,34.13988417,133.6940849,75,地下式消火栓
372081,1000141525,香川県三豊市,消火栓,0029,香川県,三豊市,豊中町本山甲,,,34.13987842,133.6969252,150,地下式消火栓
372081,1000141526,香川県三豊市,消火栓,0029,香川県,三豊市,豊中町本山甲,,,34.13925162,133.6950449,75,地下式消火栓
372081,1000141527,香川県三豊市,消火栓,0029,香川県,三豊市,豊中町本山甲,,,34.1392789,133.6942465,150,地下式消火栓
372081,1000141528,香川県三豊市,消火栓,0029,香川県,三豊市,豊中町本山甲,,,34.13842267,133.6945518,100,地下式消火栓
372081,1000141529,香川県三豊市,消火栓,0029,香川県,三豊市,豊中町本山甲,,,34.1392863,133.6935802,75,地下式消火栓
372081,1000141530,香川県三豊市,消火栓,0029,香川県,三豊市,豊中町本山甲,,,34.13908428,133.6936889,75,地下式消火栓
372081,1000141531,香川県三豊市,消火栓,0029,香川県,三豊市,豊中町本山甲,,,34.13721324,133.6997402,75,地下式消火栓
372081,1000141532,香川県三豊市,消火栓,0029,香川県,三豊市,豊中町本山甲,,,34.13724914,133.7012533,75,地下式消火栓
372081,1000141533,香川県三豊市,消火栓,0029,香川県,三豊市,豊中町本山甲,,,34.13921193,133.6986961,75,地下式消火栓
372081,1000141534,香川県三豊市,消火栓,0029,香川県,三豊市,豊中町本山甲,,,34.13929404,133.6993644,75,地下式消火栓
372081,1000141535,香川県三豊市,消火栓,0029,香川県,三豊市,豊中町本山甲,,,34.14645089,133.6956824,75,地上式消火栓
372081,1000141536,香川県三豊市,消火栓,0029,香川県,三豊市,豊中町本山甲,,,34.13855268,133.7006587,100,地上式消火栓
372081,1000141537,香川県三豊市,消火栓,0029,香川県,三豊市,豊中町本山甲,,,34.14351873,133.695449,75,地下式消火栓
372081,1000141538,香川県三豊市,消火栓,0029,香川県,三豊市,豊中町本山甲,,,34.14445677,133.6980627,300,地下式消火栓
372081,1000141539,香川県三豊市,消火栓,0029,香川県,三豊市,豊中町本山甲,,,34.14732823,133.6923564,250,地下式消火栓
372081,1000141540,香川県三豊市,消火栓,0029,香川県,三豊市,豊中町本山甲,,,34.15047793,133.6946808,100,地下式消火栓
372081,1000141541,香川県三豊市,消火栓,0029,香川県,三豊市,豊中町本山甲,,,34.1393283,133.692377,100,地下式消火栓
372081,1000141542,香川県三豊市,消火栓,0029,香川県,三豊市,豊中町本山甲,,,34.14584647,133.7015714,75,地下式消火栓
372081,1000141543,香川県三豊市,防火水そう,0029,香川県,三豊市,豊中町本山甲,722,,34.14571361,133.6893988,,防火水槽（蓋有）;抹消
372081,1000141544,香川県三豊市,濠・池等,0030,香川県,三豊市,仁尾町家の浦,123,,34.22010741,133.6242128,,池;道路わきの倉庫の奥にある為わかりにくい
372081,1000141545,香川県三豊市,濠・池等,0030,香川県,三豊市,仁尾町家の浦,8-1,,34.21714239,133.6302206,,池
