所管課,全国地方公共団体コード,ID,名称,名称（カナ）,名称（英字）,説明,緯度,経度,座標参照系,座標参照系コード,ゴミ種類,地区名,ゴミ収集日,自治体のページURL,注意事項
環境衛生課,372081,100002100525,竹田土井②・竹田園,タケダドイ②・タケダソノ,Takedadoi②・Takedasono,,34.1574534,133.699938,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,豊中町笠田竹田地区,毎週火・金、第３火、第３水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100526,竹田西①,タケダニシ①,Takedanishi①,,34.1554548,133.696389,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,豊中町笠田竹田地区,毎週火・金、第３火、第３水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100527,竹田西②,タケダニシ②,Takedanishi②,,34.1547845,133.695663,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,豊中町笠田竹田地区,毎週火・金、第３火、第３水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100528,水野ハイツ①,ミズノハイツ①,Mizuno heights,,34.1602125,133.699939,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,豊中町笠田竹田地区,毎週火・金、第３火、第３水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100529,アークシティ豊中,アークシティトヨナカ,A-kucity Toyonaka,,34.15356,133.69313,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,豊中町上高野地区,毎週火・金、第３火、第３水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100530,井手向①,イデムカイ①,Idemukai①,,34.1405258,133.701507,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,豊中町上高野地区,毎週火・金、第３火、第３水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100531,大地①,オオジ①,Ooji①,,34.1401285,133.715761,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,豊中町上高野地区,毎週火・金、第３火、第３水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100532,大地②,オオジ②,Ooji②,,34.1380836,133.719631,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,豊中町上高野地区,毎週火・金、第３火、第３水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100533,大地③,オオジ③,Ooji③,,34.1409410,133.717247,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,豊中町上高野地区,毎週火・金、第３火、第３水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100534,片山①,カタヤマ①,Katayama①,,34.1427884,133.705756,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,豊中町上高野地区,毎週火・金、第３火、第３水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100535,片山②,カタヤマ②,Katayama②,,34.1447936,133.702212,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,豊中町上高野地区,毎週火・金、第３火、第３水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100536,片山③,カタヤマ③,Katayama③,,34.1437058,133.703301,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,豊中町上高野地区,毎週火・金、第３火、第３水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100537,片山④,カタヤマ④,Katayama④,,34.1454505,133.702826,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,豊中町上高野地区,毎週火・金、第３火、第３水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100538,後藤,ゴトウ,Gotou,,34.1442935,133.708982,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,豊中町上高野地区,毎週火・金、第３火、第３水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100539,財田上①・下,サイタカミ①・シモ,Saitakami①・shimo,,34.1439560,133.714945,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,豊中町上高野地区,毎週火・金、第３火、第３水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100540,財田上②,サイタカミ②,Saitakami②,,34.1494707,133.716706,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,豊中町上高野地区,毎週火・金、第３火、第３水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100541,下原,シモバラ,Shimobara,,34.1479845,133.700855,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,豊中町上高野地区,毎週火・金、第３火、第３水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100542,下原西,シモバラニシ,Shimobaranishi,,34.1496821,133.696177,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,豊中町上高野地区,毎週火・金、第３火、第３水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100543,下原南,シモバラミナミ,Shimobaraminami,,34.1470410,133.700963,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,豊中町上高野地区,毎週火・金、第３火、第３水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100544,田井①,タイ①,Tai①,,34.1336142,133.714739,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,豊中町上高野地区,毎週火・金、第３火、第３水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100545,田井②,タイ②,Tai②,,34.1362912,133.715982,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,豊中町上高野地区,毎週火・金、第３火、第３水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100546,中尾,ナカオ,Nakao,,34.1491792,133.707490,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,豊中町上高野地区,毎週火・金、第３火、第３水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100547,福岡①,フクオカ①,Hukuoka①,,34.1453575,133.711545,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,豊中町上高野地区,毎週火・金、第３火、第３水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100548,福岡②,フクオカ②,Hukuoka②,,34.1449894,133.711517,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,豊中町上高野地区,毎週火・金、第３火、第３水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100549,福岡③,フクオカ③,Hukuoka③,,34.1459029,133.712715,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,豊中町上高野地区,毎週火・金、第３火、第３水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100550,福岡④,フクオカ④,Hukuoka④,,34.1467486,133.713071,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,豊中町上高野地区,毎週火・金、第３火、第３水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100551,福岡⑤,フクオカ⑤,Hukuoka⑤,,34.1468014,133.711152,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,豊中町上高野地区,毎週火・金、第３火、第３水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100552,晋入①,フニュウ①,Hunyuu①,,34.1509223,133.712722,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,豊中町上高野地区,毎週火・金、第３火、第３水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100553,晋入②,フニュウ②,Hunyuu②,,34.1506737,133.710718,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,豊中町上高野地区,毎週火・金、第３火、第３水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100554,森安①,モリヤス①,Moriyasu①,,34.1375692,133.709721,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,豊中町上高野地区,毎週火・金、第３火、第３水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100555,森安②,モリヤス②,Moriyasu②,,34.1381962,133.707912,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,豊中町上高野地区,毎週火・金、第３火、第３水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100556,１区①,イック①,1ward①,,34.1651752,133.681954,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,豊中町桑山地区,毎週月・木、第３月、第２水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100557,１区②,イック②,1ward②,,34.1627179,133.685862,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,豊中町桑山地区,毎週月・木、第３月、第２水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100558,大谷①,オオタニ①,Ootani①,,34.1630136,133.679341,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,豊中町桑山地区,毎週月・木、第３月、第２水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100559,大谷②,オオタニ②,Ootani②,,34.1622443,133.679886,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,豊中町桑山地区,毎週月・木、第３月、第２水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100560,９区,キュウク,9ward,,34.1476701,133.681414,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,豊中町桑山地区,毎週月・木、第３月、第２水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100561,行屋,ギョウヤ,Gyouya,,34.1615765,133.681495,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,豊中町桑山地区,毎週月・木、第３月、第２水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100562,５区①,ゴク①,5ward①,,34.1580165,133.685158,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,豊中町桑山地区,毎週月・木、第３月、第２水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100563,３区,サンク,3ward,,34.1599046,133.685210,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,豊中町桑山地区,毎週月・木、第３月、第２水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100564,１１区,ジュウイック,11ward,,34.1456461,133.677999,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,豊中町桑山地区,毎週月・木、第３月、第２水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100565,１３区②,ジュウサンク②,13ward②,,34.1443249,133.677662,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,豊中町桑山地区,毎週月・木、第３月、第２水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100566,１２区①,ジュウニク①,12ward①,,34.1430611,133.678995,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,豊中町桑山地区,毎週月・木、第３月、第２水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100567,１２区②・１４区②,ジュウニク②・ジュウヨンク②,12ward②・14ward②,,34.1424222,133.680688,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,豊中町桑山地区,毎週月・木、第３月、第２水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100568,１４区①,ジュウヨンク①,14ward①,,34.1418810,133.677382,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,豊中町桑山地区,毎週月・木、第３月、第２水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100569,１０区,ジュック,10ward,,34.1464724,133.682766,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,豊中町桑山地区,毎週月・木、第３月、第２水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100570,７区①,ナナク①,7ward①,,34.1530704,133.682304,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,豊中町桑山地区,毎週月・木、第３月、第２水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100571,７区②,ナナク②,7ward②,,34.1529289,133.682368,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,豊中町桑山地区,毎週月・木、第３月、第２水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100572,８区②,ハチク②,8ward②,,34.1512441,133.682420,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,豊中町桑山地区,毎週月・木、第３月、第２水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100573,４区,ヨンク,4ward,,34.1587698,133.684282,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,豊中町桑山地区,毎週月・木、第３月、第２水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100574,６区①,ロック①,6ward①,,34.1582715,133.680588,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,豊中町桑山地区,毎週月・木、第３月、第２水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100575,６区②,ロック②,6ward②,,34.1550001,133.683193,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,豊中町桑山地区,毎週月・木、第３月、第２水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100576,６区③,ロック③,6ward③,,34.1566832,133.683702,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,豊中町桑山地区,毎週月・木、第３月、第２水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100577,キョーワハイツ,キョーワハイツ,kyo-wa haitsu,,34.1509389,133.687835,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,豊中町桑山地区（15区・16区・17区・18区）,毎週月・木、第３月、第１水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100578,１５区①,ジュウゴク①,15ward①,,34.1419308,133.688543,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,豊中町桑山地区（15区・16区・17区・18区）,毎週月・木、第３月、第１水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100579,１５区②,ジュウゴク②,15ward②,,34.1395257,133.688818,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,豊中町桑山地区（15区・16区・17区・18区）,毎週月・木、第３月、第１水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100580,１７区,ジュウナナク,17ward,,34.1494177,133.687431,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,豊中町桑山地区（15区・16区・17区・18区）,毎週月・木、第３月、第１水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100581,１８区①,ジュウハチク①,18ward①,,34.1466712,133.687034,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,豊中町桑山地区（15区・16区・17区・18区）,毎週月・木、第３月、第１水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100582,１８区②,ジュウハチク②,18ward②,,34.1472698,133.684003,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,豊中町桑山地区（15区・16区・17区・18区）,毎週月・木、第３月、第１水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100583,１６区①,ジュウロック①,16ward①,,34.1456865,133.686658,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,豊中町桑山地区（15区・16区・17区・18区）,毎週月・木、第３月、第１水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100584,１６区②,ジュウロック②,16ward②,,34.1455958,133.688109,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,豊中町桑山地区（15区・16区・17区・18区）,毎週月・木、第３月、第１水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100585,井の口,イノクチ,Inokuchi,,34.1717985,133.700676,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,豊中町比地大地区,毎週月・木、第３月、第４水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100586,尾崎,オサキ,Osaki,,34.1636045,133.699067,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,豊中町比地大地区,毎週月・木、第３月、第４水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100587,門,カド,Kado,,34.1652693,133.697064,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,豊中町比地大地区,毎週月・木、第３月、第４水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100588,小山西,コヤマニシ,Koyamanishi,,34.1651039,133.691168,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,豊中町比地大地区,毎週月・木、第３月、第４水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100589,小山東,コヤマヒガシ,Koyamahigashi,,34.1646166,133.691794,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,豊中町比地大地区,毎週月・木、第３月、第４水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100590,サンライフ日の丸,サンライフヒノマル,Sunlife Hinomaru,,34.1694583,133.687830,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,豊中町比地大地区,毎週月・木、第３月、第４水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100591,小路東・西,ショウジヒガシ・ニシ,Syoujihigashi・nishi,,34.1702343,133.688521,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,豊中町比地大地区,毎週月・木、第３月、第４水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100592,徳前西②,トクゼンニシ②,Tokuzennnishi②,,34.1684809,133.692787,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,豊中町比地大地区,毎週月・木、第３月、第４水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100593,徳前東②・西②,トクゼンヒガシ②・ニシ②,Tokuzennhigashi②・nishi②,,34.1696287,133.693837,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,豊中町比地大地区,毎週月・木、第３月、第４水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100594,中,ナカ,Naka,,34.1645662,133.698027,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,豊中町比地大地区,毎週月・木、第３月、第４水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100595,原,ハラ,Hara,,34.1714433,133.692406,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,豊中町比地大地区,毎週月・木、第３月、第４水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100596,芙蓉台,フヨウダイ,Huyoudai,,34.1705366,133.702862,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,豊中町比地大地区,毎週月・木、第３月、第４水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100597,リバティタウン,リバティタウン,Ribateli town,,34.1662075,133.693570,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,豊中町比地大地区,毎週月・木、第３月、第４水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100598,土井,ドイ,Doi,,34.1660971,133.685163,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,豊中町比地大地区（政本・町田・土井・宮池）,毎週月・木、第３月、第２水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100599,政本①,マサモト①,Masamoto①,,34.1681216,133.687024,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,豊中町比地大地区（政本・町田・土井・宮池）,毎週月・木、第３月、第２水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100600,政本②,マサモト②,Masamoto②,,34.1668382,133.686859,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,豊中町比地大地区（政本・町田・土井・宮池）,毎週月・木、第３月、第２水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100601,町田②,マチダ②,Machida②,,34.1640141,133.688266,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,豊中町比地大地区（政本・町田・土井・宮池）,毎週月・木、第３月、第２水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100602,宮池①,ミヤイケ①,Miyaike①,,34.1689215,133.682866,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,豊中町比地大地区（政本・町田・土井・宮池）,毎週月・木、第３月、第２水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100603,宮池②,ミヤイケ②,Miyaike②,,34.1693518,133.678197,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,豊中町比地大地区（政本・町田・土井・宮池）,毎週月・木、第３月、第２水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100604,宮池③,ミヤイケ③,Miyaike③,,34.1703621,133.679566,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,豊中町比地大地区（政本・町田・土井・宮池）,毎週月・木、第３月、第２水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100605,ウィズライフ豊中Ⅱ,ウィズライフトヨナカⅡ,Withlife ToyonakaⅡ,,34.15244,133.69324,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,豊中町本山地区,毎週火・金、第３火、第１水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100606,川向井,カワムカイ,Kawamukai,,34.1371596,133.690234,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,豊中町本山地区,毎週火・金、第３火、第１水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100607,下所①,ゲショ①,Gesyo①,,34.1335917,133.705566,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,豊中町本山地区,毎週火・金、第３火、第１水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100608,下所②,ゲショ②,Gesyo②,,34.1337391,133.705831,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,豊中町本山地区,毎週火・金、第３火、第１水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100609,サンタウン本山,サンタウンモトヤマ,Suntown　motoyama,,34.1373997,133.701183,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,豊中町本山地区,毎週火・金、第３火、第１水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
